Fortune500,28/09/2020,29/09/2020,30/09/2020,01/10/2020,02/10/2020,05/10/2020,06/10/2020,07/10/2020,08/10/2020,09/10/2020,12/10/2020,13/10/2020,14/10/2020,15/10/2020,16/10/2020,19/10/2020,20/10/2020,21/10/2020,22/10/2020,23/10/2020,26/10/2020,27/10/2020,28/10/2020,29/10/2020,30/10/2020,02/11/2020,03/11/2020,04/11/2020,05/11/2020,06/11/2020,09/11/2020,10/11/2020,11/11/2020,12/11/2020,13/11/2020,16/11/2020,17/11/2020,18/11/2020,19/11/2020,20/11/2020,23/11/2020,24/11/2020,25/11/2020,27/11/2020,30/11/2020,01/12/2020,02/12/2020,03/12/2020,04/12/2020,07/12/2020,08/12/2020,09/12/2020,10/12/2020,11/12/2020,14/12/2020,15/12/2020,16/12/2020,17/12/2020,18/12/2020,21/12/2020,22/12/2020,23/12/2020,24/12/2020,28/12/2020,29/12/2020,30/12/2020,31/12/2020,04/01/2021,05/01/2021,06/01/2021,07/01/2021,08/01/2021,11/01/2021,12/01/2021,13/01/2021,14/01/2021,15/01/2021,19/01/2021,20/01/2021,21/01/2021,22/01/2021,25/01/2021,26/01/2021,27/01/2021,28/01/2021,29/01/2021,01/02/2021,02/02/2021,03/02/2021,04/02/2021,05/02/2021,08/02/2021,09/02/2021,10/02/2021,11/02/2021,12/02/2021,16/02/2021,17/02/2021,18/02/2021,19/02/2021,22/02/2021
ROST,-0.623272901,-0.688629065,-0.566949947,-0.486716047,-0.412858502,-0.36716238,-0.496811849,-0.363974442,-0.325717163,-0.296492774,-0.284271998,-0.337406961,-0.409139054,-0.414452497,-0.471306854,-0.692348512,-0.627523804,-0.62805526,-0.575451328,-0.454835175,-0.656216738,-0.666312487,-0.994155101,-0.903294368,-1,-0.818278533,-0.656216738,-0.626461265,-0.480871201,-0.568012487,0.203507014,0.288522848,0.010095749,0.032943836,0.219978693,0.363974389,0.343783262,0.388416844,0.329968066,0.265674814,0.2226356,0.500531668,0.368225292,0.294899203,0.187566366,0.401169129,0.40329458,0.481934113,0.597768332,0.510626993,0.503719607,0.521254251,0.495749309,0.469181828,0.348565622,0.483528055,0.501594155,0.67481424,0.72635526,0.680127683,0.677470776,0.751859777,0.745483475,0.989904623,0.928267853,0.982996812,1,0.69500542,0.70031881,0.972369979,0.958023326,0.978746334,0.896918438,0.91232763,0.806057705,0.69500542,0.689691977,0.530818544,0.588204038,0.605738629,0.496280765,0.507439054,0.407545484,0.207226408,0.520722795,0.387885388,0.447396706,0.653028746,0.727949203,0.784272157,0.782678162,0.885760149,0.853347768,0.865568597,0.950584431,0.802337832,0.846971413,0.822529384,0.86184915,0.79489899,0.930393305
RCL,-0.216551167,-0.318634755,-0.298701142,-0.249169284,-0.266686709,-0.267290877,-0.211114502,-0.099970027,-0.023255811,0.085472355,0.00936279,-0.547568644,-0.589851998,-0.62186643,-0.655088957,-0.601932999,-0.476291093,-0.542736389,-0.379643687,-0.313802318,-0.68951988,-0.742675839,-1,-0.957112479,-0.800664536,-0.764421593,-0.731199006,-0.766837781,-0.574146895,-0.670794301,0.347629013,0.244941197,0.072787427,-0.09513759,0.056478398,0.351857342,0.342192348,0.269102716,0.287828476,0.175475726,0.368770599,0.722137998,0.628511008,0.713077655,0.551796792,0.520386527,0.662337462,0.889459331,0.788583535,0.721534313,0.794623945,0.766837842,0.662337462,0.409845798,0.264874447,0.264270702,0.24010876,0.257626124,0.157958302,0.12956803,0.000906131,0.105406028,0.059498815,0.194201003,0.116278875,0.246149109,0.302929652,0.063122916,0.173663646,0.152521637,0.260042373,0.199033501,0.147689623,0.168831148,0.155542053,0.3723947,0.196013084,0.229840021,0.189972735,0.180308223,0.138024628,-0.075808085,-0.191784996,-0.211114502,-0.037752819,-0.282392053,-0.237088525,-0.060102741,-0.015403381,0.070371178,0.115071022,0.06191458,-0.047417814,-0.054666499,-0.101782108,-0.123527862,0.273331045,0.328299568,0.328903736,0.555421377,1
SPGI,0.677455903,0.72641944,0.850369325,0.957542965,0.931861179,1,0.634998868,0.655199462,0.733953315,0.718886596,0.832906731,0.624383835,0.539125577,0.400109969,0.42476225,0.184396355,0.150156414,0.073457342,0.05085881,0.057021089,-0.075831208,-0.168278087,-0.310375883,-0.343247357,-0.446310369,-0.268603099,-0.03474264,0.525087262,0.692520559,0.63670946,0.36450053,-0.022757043,0.28095283,0.203913764,0.210762357,0.132008504,0.03065715,0.024493804,0.098110689,0.086126123,0.046407088,-0.030444151,0.100957801,0.222066902,0.572355957,-0.026669321,-0.062350149,-0.291188013,0.149333649,0.039202718,-0.047940342,-0.268201173,-0.317948617,-0.35259994,-0.391712407,-0.386222824,-0.488118813,-0.481599725,-0.432195438,-0.532376674,-0.5546772,-0.736511879,-0.635302203,-0.585211568,-0.466847827,-0.393427194,-0.218453695,-0.06337962,-0.228060233,-0.213994649,-0.206789247,-0.282954138,-0.545412788,-0.660004863,-0.790719435,-0.992110347,-1,-0.753322788,-0.451408514,-0.596189737,-0.684705424,-0.691910861,-0.551931876,-0.987993426,-0.553304538,-0.620892396,-0.454839121,-0.171451575,-0.372156173,-0.228060233,-0.380046892,-0.331328919,-0.092884517,-0.071956687,0.147274673,0.149333649,0.110906465,0.131492203,0.115367609,0.142127181,-0.062006958
CRM,0.243463528,0.272389872,0.415909599,0.494900501,0.287224248,0.423697174,0.372148879,0.737066755,0.745966809,0.959577384,1,0.991098833,0.805673309,0.653254047,0.684034202,0.552753191,0.588355114,0.523826846,0.354718842,0.386241404,0.069534312,0.378082644,-0.062117921,-0.109957484,-0.290561759,-0.2838867,-0.110328113,0.394400164,0.745966809,0.743370592,0.711106737,0.280178004,0.52197248,0.345447566,0.348785114,0.362877602,0.59577258,0.6324865,0.910253564,0.665121578,0.650287758,0.768959389,0.249026627,0.279065488,0.211199672,0.046171067,-0.716669799,-0.709623555,-0.528277392,-0.460040948,-0.454107183,-0.724457374,-0.637307712,-0.655850264,-0.698497912,-0.740033601,-0.61134825,-0.526052397,-0.470054075,-0.505655478,-0.331355597,-0.470054075,-0.531244275,-0.573521294,-0.654366526,-0.656592115,-0.651770866,-0.734099835,-0.689226636,-0.88837402,-0.820508204,-0.66994279,-0.810495077,-0.911737265,-0.813091294,-0.908770383,-1,-0.865752069,-0.618023309,-0.66512154,-0.531614941,-0.526052397,-0.513443573,-0.56832938,-0.504542962,-0.539403035,-0.431855897,-0.218987767,-0.195994631,-0.078806107,-0.045058551,-0.043575369,-0.126275004,-0.125533154,0.042091668,0.009827256,0.314666855,0.280178004,0.256072352,0.239384166,0.031336691
SBAC,0.630797613,0.740106869,0.888756043,0.782347304,0.877148032,1,0.777834391,0.722050307,0.786862187,0.764613015,0.742041538,0.57727144,0.505687703,0.632732282,0.623381212,0.543736528,0.506009007,0.527291362,0.099725613,0.360907866,0.400246783,0.351879069,0.14519084,0.132292705,-0.017645591,0.083924991,0.002991186,0.358006348,0.480537012,0.50633228,0.211292844,-0.008939098,0.247405999,0.195169949,0.42185141,0.144868535,0.253533246,0.260153316,0.23560974,-0.011770633,-0.135461304,-0.341503017,-0.253661393,-0.152899932,-0.10607266,-0.054400353,-0.193268771,-0.131262783,-0.129647448,-0.215552434,-0.31050004,-0.471006575,-0.480049163,-0.479403617,-0.526230888,-0.457765467,-0.474881822,-0.272068809,-0.437097138,-0.502009585,-0.469714514,-0.564662087,-0.498780853,-0.45905756,-0.467131328,-0.513636295,-0.269162381,-0.479080343,-0.577580891,-0.834002851,-0.814303342,-0.731304783,-0.972226723,-0.944775719,-0.80881276,-0.850796933,-0.689967124,-0.688675031,-0.578871983,-0.574027949,-0.573382402,-0.450014973,-0.419334268,-0.605999746,-0.665423549,-0.703853779,-0.393821872,-0.276590603,-0.592436365,-0.523970976,-0.536243265,-0.757463694,-0.768767162,-0.789436492,-0.821731563,-0.85660982,-1,-0.99806236,-0.893426653,-0.926690544,-0.993540598
SLB,-0.667559317,-0.792041372,-0.79789953,-0.878446803,-0.796435102,-0.723210268,-0.781789928,-0.740784299,-0.670488322,-0.699778374,-0.715887681,-0.773003208,-0.740784299,-0.671952751,-0.884304665,-0.878446803,-0.808151122,-0.878446803,-0.83597645,-0.821331572,-0.855014909,-0.866730782,-1,-0.960458652,-0.888698395,-0.794970525,-0.768609626,-0.737855146,-0.80375754,-0.847692322,-0.403949886,-0.395163019,-0.483033027,-0.543077115,-0.440562229,-0.141804736,-0.134482297,-0.152056476,-0.080296071,-0.11690871,0.088121061,0.178919778,0.159881762,0.127662409,-0.031967708,0.027703205,0.11168455,0.175038813,0.378361835,0.287013643,0.345947975,0.366575058,0.36804822,0.303220796,0.191245817,0.307640726,0.28848725,0.301747189,0.210399145,0.132311633,0.070430681,0.15293842,0.11168455,0.101370935,0.073377153,0.147044883,0.139678036,0.157358646,0.331214429,0.519803906,0.589051557,0.583158316,0.605258413,0.774694414,0.674506212,0.748173942,0.593471636,0.668612972,0.658299356,0.487390194,0.519803906,0.421089163,0.273753704,0.136731268,0.259019862,0.195665599,0.188299048,0.239866533,0.485916736,0.57873809,0.608205182,0.752594021,0.754067479,0.845415671,0.808581732,0.867515916,0.891940181,0.900822081,0.709867433,0.789802023,1
STX,-0.849537511,-0.818692716,-0.878877681,-0.894676159,-0.918750145,-0.890914674,-0.854051535,-0.790104782,-0.723901244,-0.750984478,-0.726910568,-0.735186001,-0.74571837,-0.722396848,-0.715626039,-0.662211655,-0.68177192,-0.696818238,-0.689294889,-0.768287656,-0.902199431,-0.932291762,-0.993981351,-1,-0.987963007,-0.931539602,-0.797628054,-0.788600158,-0.617073007,-0.561401762,-0.511749165,-0.468867378,-0.475638186,-0.583971352,-0.469619842,-0.377085458,-0.409434953,-0.42974715,-0.378590158,-0.40191168,-0.303358951,-0.180731933,-0.19653041,-0.185998117,-0.161171667,-0.049829481,0.018630917,0.104394492,0.234544479,0.17059803,0.218746002,0.193919552,0.290967656,0.286453936,0.277426267,0.37823616,0.403062306,0.395539261,0.283444612,0.308271366,0.257341428,0.205651804,0.199570824,0.166884663,0.033099602,0.020937338,0.139519568,-0.018589717,-0.012508737,-0.034552917,-0.016309368,-0.100685154,-0.12196904,-0.098404805,-0.033032634,-0.027711643,0.014096064,0.068066341,0.083268943,0.198810531,-0.024671001,0.065785764,0.344757855,0.86621494,0.480823264,0.440535839,0.487664233,0.490704875,0.542394499,0.562158331,0.692902749,0.842650781,0.914863997,0.810724381,0.922465261,0.903461723,0.811484674,0.842650781,0.923225554,0.974154884,1
SEE,-0.987573615,-1,-0.797027183,-0.565057595,-0.47806874,-0.335158345,-0.177751227,-0.144612744,0.043862728,0.004511364,-0.142540952,-0.235742896,-0.299949733,-0.152897417,-0.21088971,-0.264739458,-0.335158345,-0.326873672,-0.310305158,-0.283379556,-0.40143531,-0.426289952,-0.364154907,-0.515349975,-0.635476481,-0.449072178,-0.233672559,-0.23988544,-0.049339216,-0.103188757,0.043862728,0.050077063,-0.049339216,-0.134257111,0.089428427,0.371105843,0.406315286,0.313113342,0.443596521,0.526442624,0.422885255,0.681779613,0.530585376,0.38767498,0.497446893,0.712846304,0.619645399,0.474154201,0.713174698,0.492860186,0.451291123,0.700704457,0.600939415,0.469997108,0.247603945,0.436742232,0.391016077,0.474154201,0.603017442,0.578076337,0.553134401,0.775528603,0.746429573,0.627958546,0.575997478,0.702782484,0.681998473,0.51780129,0.673684494,1,0.979215781,0.78384175,0.808783686,0.864900808,0.615488306,0.372310092,0.393095143,0.147838695,0.426350019,0.548978347,0.621723426,0.447134238,0.293329061,0.089641883,0.195642877,-0.049613571,0.05015168,0.176936893,0.247603945,0.285015914,0.561448379,0.621723426,0.61133142,0.38893805,0.206034883,0.328663003,0.043916559,0.187328899,0.070935691,0.239289967,0.116661846
SRE,-0.946411298,-1,-0.779575746,-0.701719768,-0.563195546,-0.434783192,-0.388270971,-0.338726322,0.06471092,-0.006067048,0.07178893,0.048533585,0.1031333,0.249745832,0.206268283,0.192112975,0.365013994,0.326591511,0.627906415,0.787663955,0.530839246,0.424671223,0.003033091,0.116278309,-0.071789746,0.156723634,0.306370837,0.238623666,0.095045092,-0.125379264,0.436803689,1,0.765419623,0.629928442,0.857431623,0.947421495,0.807886159,0.704751279,0.422649196,0.439836729,0.502527202,0.630939557,0.595551745,0.443882516,0.142568326,0.170879656,0.541960596,0.600605385,0.212335178,0.218401462,0.326591511,0.292214815,0.268957838,0.195146117,0.19919017,0.493426247,0.308391334,0.681992061,0.575976537,0.169247233,0.124394652,0.091774742,0.08667839,0.146820943,0.136627322,0.078523209,0.240603797,-0.12738967,-0.167145084,-0.126370807,-0.52494493,-0.537177702,-0.676831184,-0.718625852,-0.397523405,-0.256850347,-0.294566609,-0.36388402,-0.222191284,-0.273159894,-0.366942748,0.093813894,-0.046859979,-0.519848578,-0.036665646,-0.13146726,-0.011181341,-0.04787874,-0.175300265,0.104007514,0.121336638,-0.020356098,0.029592936,0.183518342,0.07648477,-0.056033921,-0.037685222,-0.044820725,-0.079479788,-0.048898316,-0.243597999
NOW,-0.861399628,-0.797754471,-0.848062764,-0.721110947,-0.710475256,-0.564615256,-0.737654886,-0.594834036,-0.653920739,-0.449481,-0.441377495,-0.285895191,-0.309698236,-0.245716149,-0.17498089,-0.224275796,-0.287751965,-0.421287965,-0.494217974,-0.358318236,-0.567654406,-0.598041634,-0.864100786,-0.416054622,-0.635856972,-1,-0.931628446,-0.365577341,-0.070143826,-0.000928379,-0.561745634,-0.910863505,-0.538111054,-0.429728923,-0.459609727,-0.556343286,-0.373681353,-0.474634884,-0.352915905,-0.289946682,-0.221575145,-0.346838669,-0.270364116,-0.130919345,-0.01156407,0.073521441,-0.147125308,-0.168734666,-0.160968614,-0.033510357,0.11842688,-0.122309399,0.04667874,0.035874061,-0.046509769,-0.132607114,0.164852146,0.317971235,0.509749555,0.263105011,0.447117278,0.250274603,0.314932625,0.143580764,0.181396086,0.205031189,0.256520828,-0.141891965,-0.055119698,-0.472440151,-0.402211316,-0.094453817,-0.205537106,-0.371823565,-0.228327286,-0.352746917,-0.362538715,-0.266987531,0.117413999,0.15354155,0.098844314,0.044652995,-0.046846698,-0.316282436,0.320840874,0.133788967,0.393770882,0.814974868,0.699165167,0.907318438,0.919979874,0.88925467,0.785769476,0.91373365,1,0.946315628,0.852621201,0.771588211,0.684814931,0.599223486,0.253651189
SHW,-0.067018708,-0.102374623,-0.329516025,-0.480603009,-0.526897628,-0.511126498,-0.694771352,-0.455168582,-0.544700004,-0.287291749,-0.186057958,-0.31832382,-0.399464192,-0.551823447,-0.36563405,-0.708761602,-0.884268931,-0.906143205,-0.806180132,-0.671116225,-1,-0.921404172,-0.789393391,-0.447790057,-0.55233203,-0.010043601,0.010051347,0.363607441,0.511897934,0.671632605,-0.4816202,0.3234191,0.452378309,0.227366159,0.455946235,0.594061714,0.578262604,0.387906464,0.518377456,0.403705573,0.655984352,0.685543527,0.58259422,0.69879501,1,0.888640988,0.185065639,-0.008603347,-0.06313658,0.043127152,0.277057614,0.312223786,0.291327817,0.260493261,0.266608865,0.35554458,0.359366034,0.455181017,0.505636136,0.529589894,0.730903366,0.40931257,0.650123829,0.533923064,0.565776365,0.477605868,0.675859996,0.384338537,0.292346562,0.355798107,0.681466993,0.519397781,0.676625215,0.784161219,0.50334359,0.264826431,0.437342863,0.438871745,0.709242205,0.712555075,0.606037816,0.65980736,0.388671707,0.233226657,0.093327215,-0.422696257,-0.262155927,0.054848173,-0.179590872,0.049242731,0.208764316,0.398100157,0.117791111,0.100208012,0.277821278,0.32267098,-0.024657538,0.331590822,0.468177419,0.217172466,0.006177018
SPG,-0.85774339,-0.923446839,-0.898260541,-0.830731943,-0.769773678,-0.749332301,-0.7047997,-0.666472849,-0.653830657,-0.74120951,-0.730055039,-0.811856355,-0.815574713,-0.837884221,-0.849038956,-0.882875111,-0.862424631,-0.871720338,-0.792149773,-0.772443154,-0.854244469,-0.954637274,-1,-0.901466261,-0.923775769,-0.853129037,-0.842718012,-0.943482653,-0.899235359,-0.959099191,-0.318072566,-0.327740185,-0.529640887,-0.688410332,-0.481675839,-0.323278079,-0.323278079,-0.410656932,-0.261183383,-0.242963654,-0.083450461,0.042226161,-0.017265647,-0.078244948,-0.189049044,-0.099067566,-0.015034783,0.07345954,0.23260101,0.063792224,0.091307245,0.118450279,0.10357745,0.009133905,-0.012432158,0.077549583,0.023262987,0.051150032,-0.082707016,-0.148891831,-0.146289207,-0.099833182,-0.072639462,-0.030715868,-0.113430061,-0.087747139,-0.03826982,-0.131559296,-0.117962454,-0.046201273,-0.043935246,0.007430636,-0.119095487,-0.032604432,0.097321052,0.326956364,0.253306922,0.240843075,0.339797977,0.310338192,0.347351664,0.422512169,0.481809504,0.390786055,0.423645201,0.250663092,0.251040857,0.232911622,0.26765903,0.33488812,0.394940683,0.477654876,0.614001015,0.752613181,0.867808489,0.867430988,0.894624708,0.828528952,0.763943731,0.873851643,1
SWKS,-0.744192348,-0.731292119,-0.692252647,-0.468200418,-0.647102888,-0.484495857,-0.632166217,-0.544242442,-0.486872112,-0.394195828,-0.298803956,-0.430859046,-0.427124502,-0.424747735,-0.432556156,-0.500790306,-0.456319692,-0.526250405,-0.54865613,-0.547637687,-0.631487584,-0.705152875,-0.886092267,-0.703794552,-0.835171556,-0.806994844,-0.919699574,-0.894918106,-0.569363755,-0.650158287,-0.723484758,-0.972657753,-0.747587046,-0.833473387,-0.82804228,-0.763202863,-0.852483902,-0.945149767,-0.883827029,-0.848736343,-0.929137846,-0.901201441,-1,-0.992845173,-0.82216342,-0.725749962,-0.74448789,-0.735629736,-0.515548669,-0.404826651,-0.324085303,-0.579597413,-0.673284865,-0.887914979,-0.887233751,-0.70258376,-0.605148717,-0.673625735,-0.583003589,-0.599356381,-0.540759648,-0.496129513,-0.480117592,-0.411640573,-0.50737229,-0.427652494,-0.423223674,-0.496811288,-0.306709866,-0.232100154,-0.089354805,-0.062100141,-0.110817646,-0.24266218,-0.252541408,-0.24947559,-0.453203832,-0.133302619,-0.080496651,-0.060737138,-0.137390569,0.01284993,-0.074023599,-0.322040525,-0.187811947,0.134474367,0.697963173,0.687743041,0.482311438,0.470047109,0.464936548,0.554195691,0.599846866,0.680929118,0.799146321,0.841503361,1,0.929974428,0.787191061,0.932707197,0.651238798
SLG,-0.552037077,-0.659376562,-0.671262039,-0.602921076,-0.449154723,-0.457325799,-0.407556007,-0.347385816,-0.179505648,-0.294644807,-0.35035764,-0.580636261,-0.605149641,-0.599207205,-0.602178423,-0.727717222,-0.663833389,-0.692804505,-0.645262747,-0.595493032,-0.708403625,-0.887426617,-0.995137428,-1,-0.913222051,-0.726948263,-0.537682409,-0.747146736,-0.720215413,-0.837665241,0.372739646,0.158038692,0.047321941,-0.21600488,-0.015517812,0.125871348,0.392190008,0.164771541,0.219381616,0.285213511,0.421365286,0.528341859,0.423609771,0.436013498,0.236801812,0.287920069,0.390908864,0.559298866,0.687846486,0.577340872,0.522463864,0.548022992,0.541257164,0.473600478,0.419196309,0.613497131,0.541994055,0.560647104,0.40054326,0.217900631,0.232667413,0.291734921,0.294066742,0.417641863,0.368678103,0.395102851,0.514792236,0.336035343,0.273859247,0.484481297,0.508574452,0.566087513,0.527227273,0.594844082,0.71220195,0.709093058,0.715310539,0.633704322,0.709093058,0.64011012,0.627280633,0.655957903,0.821984016,0.902733104,0.99772519,1,0.880975485,0.745272212,0.711156505,0.667943755,0.717221604,0.771047935,0.785452413,0.858989975,0.784694067,0.811228136,0.629279867,0.548161197,0.437475984,0.596680776,0.940866309
SNA,-0.938474744,-0.989165655,-0.92222354,-1,-0.883915818,-0.748097268,-0.577066371,-0.486134045,-0.486521246,-0.532180736,-0.510898659,-0.599509503,-0.546884859,-0.502772489,-0.456725798,-0.580548949,-0.620404927,-0.607248472,-0.058557372,-0.060878894,-0.259769781,-0.485360191,-0.630078805,-0.58248323,-0.519798134,-0.276795427,-0.272539035,-0.515928317,-0.358053875,-0.32168165,-0.104604063,0.066039593,-0.030310181,-0.137107097,0.013802229,0.141107957,0.062557055,0.009545798,0.077361705,0.124131378,0.245342762,0.363436022,0.20363985,0.283148323,0.238327325,0.235988467,0.244953129,0.300686877,0.444113943,0.394226184,0.435929096,0.481139688,0.430472702,0.430472702,0.212213703,0.202860035,0.085156369,0.055535617,0.00486867,-0.000977319,-0.08555318,-0.073860615,0.001360951,0.024745454,-0.034106378,0.04735077,0.054756389,-0.109717499,-0.117512163,0.151413233,0.239106552,0.122961929,0.06449973,0.176357407,0.072294943,0.014222926,-0.045408722,0.106592824,0.22429649,0.248460848,0.321343516,0.371620869,0.38760038,0.696280601,0.495560156,0.39968254,0.603520521,0.346287101,0.295620115,0.745388544,0.570391461,0.613654004,0.767603638,0.772281355,0.785532375,0.787870645,0.734086161,0.745778138,0.8510106,0.983134734,1
SO,-0.998194274,-1,-0.906074934,-0.833825407,-0.537599049,-0.373229446,-0.254016649,-0.259434935,-0.095066069,-0.089647045,-0.067972058,-0.161897125,-0.223310264,-0.21969752,-0.160091583,-0.216084223,-0.114934592,-0.066165779,0.239091424,0.291472981,0.248123007,0.175872928,-0.158284565,-0.185379129,-0.322653431,-0.04087897,0.112654246,0.094590528,0.168646887,0.130715937,0.556992954,0.891150262,0.845993456,0.773743929,0.959857482,1,0.67886225,0.573032997,0.443483324,0.408816068,0.330356303,0.465379026,0.410639865,0.366848831,0.220877244,0.352251451,0.59127963,0.59127963,0.525592895,0.563909957,0.430711032,0.388744717,0.339479343,0.324881779,0.18620925,0.405166078,0.326706497,0.443483324,0.273791871,0.248246732,0.197157378,0.135119896,0.211754204,0.246422936,0.261019578,0.35955051,0.509170797,0.131469905,0.202631165,0.469028278,0.45625617,0.534715751,0.469028278,0.032938973,0.195332106,0.073081492,0.18620925,0.441659343,0.366848831,0.226351584,0.273791871,0.434360285,0.191683037,-0.018150197,0.073081492,0.051185791,0.085854337,0.182559998,0.147892004,0.310285136,0.408816068,0.381445658,0.365023559,0.417938924,0.483625843,0.382210874,0.234699451,0.22916795,0.336113497,0.236543715,0.232855924
LUV,-0.914401162,-0.987275767,-1,-0.950260269,-0.854251252,-0.885482713,-0.990745865,-0.873915565,-0.827645817,-0.742047441,-0.804511405,-0.811451601,-0.797570862,-0.849624185,-0.747831131,-0.728166817,-0.69230771,-0.729323324,-0.487565096,-0.388085518,-0.583574576,-0.718912683,-0.925968888,-0.760555248,-0.765182315,-0.895893355,-0.843840611,-0.834586476,-0.58935815,-0.70965901,-0.260844577,-0.154424456,-0.338345787,-0.488722065,-0.262001084,-0.06535552,-0.056101848,-0.063042506,-0.007518623,-0.069982587,0.07692313,0.243493277,0.245806753,0.183342904,0.022556332,0.13013296,0.149797389,0.193753546,0.167148573,0.201850596,0.131289582,-0.0445347,0.075766161,-0.030653497,-0.102371596,0.031810004,-0.048004682,0.028339906,-0.01330266,-0.039907632,-0.095430937,0.069982587,0.015615789,-0.002892018,0.000578542,0.030653497,0.053788372,-0.127819484,-0.058415439,0.069982587,0.137073618,0.096587559,0.149797389,0.229612537,0.213418322,0.309427339,0.059571946,0.088490394,0.238866209,0.187969856,0.144013699,-0.060728915,-0.038750663,-0.230769044,-0.1787163,-0.255060888,-0.156737932,-0.060728915,0.046847713,0.345286331,0.451705989,0.705031943,0.582417491,0.593984755,0.61017897,0.600925298,0.672642934,0.728166355,0.671486427,0.770965889,1
